42	Anaplan Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Anaplan Inc	San Francisco, CA 94108	Silicon Valley	www.anaplan.com		$100,000,000	4	Later Stage	Software	Provides modeling and planning solutions for finance and operations.	Brookside International	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Brookside International&Drill=2014-2	Draper Fisher Jurvetson International Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Draper Fisher Jurvetson International Inc&Drill=2014-2	Granite Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Granite Ventures LLC&Drill=2014-2	Meritech Capital Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Meritech Capital Partners&Drill=2014-2	Sands Capital Management LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sands Capital Management LLC&Drill=2014-2	Shasta Ventures L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Shasta Ventures L P&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
43	Andalman Ventures Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Andalman Ventures Inc	New York, NY 10115	NY Metro	www.iloveswan.com		$25,000	1	Early Stage	Software	Andalman Ventures Inc provides a mobile beauty application.	DreamIt Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=DreamIt Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
44	Angel Eye Camera Systems LLC	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Angel Eye Camera Systems LLC	Little Rock, AR 72205	South Central	angeleyecameras.com		$400,000	3	Later Stage	Software	Angel Eye Camera Systems LLC medical technology company.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
45	Annovation BioPharma Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Annovation BioPharma Inc	Cambridge, MA 02141	New England	unknown		$5,778,000	4	Early Stage	Biotechnology	Annovation BioPharma, Inc. is a bio-technology company.	Atlas Venture Advisors Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Atlas Venture Advisors Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
46	Apigee Corp	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Apigee Corp	San Jose, CA 95113	Silicon Valley	www.apigee.com		$60,053,800	12	Later Stage	Software	Apigee Corporation provides API technology and services.	Bay Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Bay Partners&Drill=2014-2	BlackRock Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=BlackRock Inc&Drill=2014-2	Focus Ventures Ltd	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Focus Ventures Ltd&Drill=2014-2	Norwest Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Norwest Venture Partners&Drill=2014-2	SAP Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=SAP Ventures&Drill=2014-2	Third Point Ventures LP	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Third Point Ventures LP&Drill=2014-2	Wellington Management Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Wellington Management Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data
47	Apixio Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Apixio Inc	San Mateo, CA 94402	Silicon Valley	www.apixio.com		$13,500,000	1	Expansion	Media and Entertainment	Apixio, Inc. offers data solutions for deriving healthcare outcome.	Bain Capital Venture Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Bain Capital Venture Partners LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
48	Appfirst Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Appfirst Inc	New York, NY 10011	NY Metro	appfirst.com		$2,650,000	5	Expansion	Software	AppFirst, Inc. provides operational intelligence solutions.	First Round Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=First Round Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
49	Appssavvy	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Appssavvy	New York, NY 10012	NY Metro	www.appssavvy.com		$128,000	5	Expansion	IT Services	Appssavvy, Inc. is a activity advertising technology company.	Cava Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Cava Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
50	APX Labs LLC	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=APX Labs LLC	Herndon, VA 20171	DC/Metroplex	www.apx-labs.com		$15,613,000	1	Expansion	Software	APX Labs LLC develops enterprise software for smart glasses.	New Enterprise Associates, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=New Enterprise Associates, Inc.&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
51	Arcadia Biosciences Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Arcadia Biosciences Inc	El Macero, CA 95618	Sacramento/N.Cal	www.arcadiabio.com		$33,000,000	2	Later Stage	Biotechnology	Operates as an agricultural biotechnological company.	BASF Venture Capital GmbH	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=BASF Venture Capital GmbH&Drill=2014-2	CMEA Development Co LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=CMEA Development Co LLC&Drill=2014-2	Saints Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Saints Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
52	Are You A Human LLC	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Are You A Human LLC	Detroit, MI 48226	Midwest	www.areyouahuman.com		$1,808,000	4	Expansion	Software	Develops game based human authentication tools for use on Websites.	Detroit Venture Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Detroit Venture Partners LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
53	Area 1 Security Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Area 1 Security Inc	Menlo Park, CA 94025	Silicon Valley	www.area1security.com		$2,500,000	1	Startup/Seed	Software	Area 1 Security Inc (Area 1 Security) is a security company.	Allegis Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Allegis Capital&Drill=2014-2	Cowboy Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Cowboy Capital&Drill=2014-2	Data Collective LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Data Collective LLC&Drill=2014-2	First Round Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=First Round Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
54	ARMO Biosciences Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=ARMO Biosciences Inc	Redwood City, CA 94063	Silicon Valley	www.armobio.com		$30,000,000	2	Early Stage	Biotechnology	ARMO BioSciences, Inc. is a biotechnology company.	Duff Ackerman & Goodrich LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Duff Ackerman & Goodrich LLC&Drill=2014-2	Kleiner Perkins Caufield & Byers LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Kleiner Perkins Caufield & Byers LLC&Drill=2014-2	NanoDimension Management Ltd	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=NanoDimension Management Ltd&Drill=2014-2	OrbiMed Advisors LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=OrbiMed Advisors LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
55	Arsia Therapeutics Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Arsia Therapeutics Inc	Waltham, MA 02451	New England	unknown		$125,000	2	Startup/Seed	Biotechnology	Arsia Therapeutics, Inc is a biotechnology company.	Polaris Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Polaris Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
56	ArtSy Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=ArtSy Inc	New York, NY 10013	NY Metro	artsy.net		$18,480,000	2	Expansion	Media and Entertainment	Provides an online platform designed to connect users to art.	Thrive Capital Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Thrive Capital Partners LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
57	Aryaka Networks Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Aryaka Networks Inc	Milpitas, CA 95035	Silicon Valley	www.aryaka.com		$10,000,100	4	Expansion	Software	Operates as a cloud-based WAN optimization company.	InterWest Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=InterWest Partners LLC&Drill=2014-2	Mohr Davidow Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Mohr Davidow Ventures&Drill=2014-2	Nexus Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Nexus Venture Partners&Drill=2014-2	Presidio Stx (Fka Presidio Venture Partners LLC )	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Presidio Stx (Fka Presidio Venture Partners LLC )&Drill=2014-2	Trinity Ventures LLP	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Trinity Ventures LLP&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
58	Ascendant Spirits Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Ascendant Spirits Inc	Buellton, CA 93427	LA/Orange County	www.ascendantspirits.com		$900,000	1	Early Stage	Consumer Products and Services	Ascendant Spirits Inc produces liquor products.	Tech Coast Angels	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Tech Coast Angels&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
59	Aspire Health Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Aspire Health Inc	Nashville, TN 37203	Southeast	aspirehealthcare.com		$5,500,000	1	Expansion	Healthcare Services	Aspire Health Inc is a United States-based healthcare company.	Sandbox Industries LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sandbox Industries LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
60	Assembly Pharmaceuticals Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Assembly Pharmaceuticals Inc	San Francisco, CA 94107	Silicon Valley	www.assemblypharmaceuticals.com		$0	1	Early Stage	Biotechnology	Operates is a virology-focused biopharmaceutical company.	Biocrossroads Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Biocrossroads Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
61	Athos Works Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Athos Works Inc	Redwood City, CA 94063	Silicon Valley	www.liveathos.com		$12,200,000	2	Early Stage	Media and Entertainment	Athos Works Inc provides an athletic apparel to measure fitness.	True Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=True Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
62	Atterocor Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Atterocor Inc	Ann Arbor, MI 48104	Midwest	atterocor.com		$6,450,000	3	Early Stage	Biotechnology	Atterocor, Inc. is a research and development company.	5AM Venture Management LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=5AM Venture Management LLC&Drill=2014-2	Frazier Management LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Frazier Management LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
63	Augmedix Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Augmedix Inc	, CA 94103	Silicon Valley	www.augmedix.com		$7,364,000	3	Early Stage	Software	Offers an application for medical doctors that runs on Google Glass.	Emergence Capital Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Emergence Capital Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
64	AuraSense Therapeutics LLC	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=AuraSense Therapeutics LLC	Skokie, IL 60077	Midwest	www.aurasensetherapeutics.com		$13,400,000	2	Early Stage	Biotechnology	AuraSense Therapeutics LLC is a biopharmaceutical company.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
65	Automated Insights Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Automated Insights Inc	Durham, NC 27703	Southeast	www.automatedinsights.com		$5,500,100	3	Expansion	IT Services	Provides online sports content, visualizations and applications.	Court Square Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Court Square Ventures&Drill=2014-2	IDEA Fund Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=IDEA Fund Partners&Drill=2014-2	OCA Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=OCA Venture Partners&Drill=2014-2	Osage Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Osage Partners&Drill=2014-2	Samsung Venture Investment Corp	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Samsung Venture Investment Corp&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
66	Avaamo Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Avaamo Inc	Los Altos, CA 94022	Silicon Valley	www.avaamo.com		$398,000	1	Early Stage	Software	Avaamo Inc develops a mobile communication tool for enterprises.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
67	Avalanche Biotechnologies Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Avalanche Biotechnologies Inc	Menlo Park, CA 94025	Silicon Valley	www.avalanchebiotech.com		$55,127,200	1	Later Stage	Biotechnology	Develops gene therapies for serious eye diseases.	Cowen Capital Partners  LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Cowen Capital Partners  LLC&Drill=2014-2	Venrock, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Venrock, Inc.&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
68	Aver Informatics Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Aver Informatics Inc	Green Bay, WI 54313	North Central	www.averinformatics.com		$8,500,000	1	Expansion	Software	Provides a data management platform for healthcare reimbursement.	Drive Capital LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Drive Capital LLC&Drill=2014-2	GE Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=GE Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
69	Avere Systems Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Avere Systems Inc	Pittsburgh, PA 15212	Midwest	www.averesystems.com		$20,000,000	5	Expansion	Computers and Peripherals	Avere Systems, Inc. delivers storage network solutions.	Menlo Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Menlo Ventures&Drill=2014-2	Norwest Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Norwest Venture Partners&Drill=2014-2	Tenaya Capital, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Tenaya Capital, Inc.&Drill=2014-2	Western Digital Corp	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Western Digital Corp&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
70	Avhana LLC	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Avhana LLC	Baltimore, MD 21211	DC/Metroplex	www.avhana.com		$25,000	1	Early Stage	Software	Helps physicians adhere to guidelines and personalize care.	DreamIt Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=DreamIt Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
71	AviseNA Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=AviseNA Inc	Miami, FL 33126	Southeast	www.avisena.com		$517,000	4	Later Stage	IT Services	Avisena, Inc. provides revenue cycle management software and services.	WFD Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=WFD Ventures LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
