172	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4187/location-Hunter-Port_Stephens-Lemon_Tree_Passage
173	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13694/location-Hunter-Maitland-Lorn
174	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/12579/location-Hunter-Maitland-Maitland
175	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/12765/location-Hunter-Maitland-Maitland
176	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13672/location-Hunter-Maitland-Maitland
177	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13693/location-Hunter-Maitland-Maitland
178	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13980/location-Hunter-Maitland-Maitland
179	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/14078/location-Hunter-Maitland-Maitland
180	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5355/location-Hunter-Maitland-Maitland
181	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5842/location-Hunter-Maitland-Maitland
182	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6231/location-Hunter-Maitland-Maitland
183	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4851/location-Hunter-Lake_Macquarie-Marmong_Point
184	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13009/location-Hunter-Newcastle-Mayfield
185	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6111/location-Hunter-Port_Stephens-Medowie
